Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
KnowledgeN,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam KNOWS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,174,174,277,NA,NA,NA,NA,NA,902.1666348,4.1259999852627e-4,902.9002258999972,903.0003234000033,0.8311390000017127,904.9336989000004,905.3336906999976,905.435836800003,905.435836800003,h,1,0.7137049000011757,906.1669132000025,906.1669132000025,906.1669132000025,906.1669132000025,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_NB_2.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA3,TY,0,175,175,217,NA,NA,NA,NA,NA,906.1669132000025,0.00169549999554874,906.900225999998,907.0003275999989,0.8294679999962682,908.9334640000015,909.3336377000014,909.435809900002,909.435809900002,b,1,0.6494779999993625,910.1169012000028,910.1169012000028,910.1169012000028,910.1169012000028,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_Triangle_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,176,176,63,NA,NA,NA,NA,NA,910.1169012000028,0.00173309999809134,910.8500321000027,910.9502778000024,0.8294643999979598,912.8836480000028,913.2835590000032,913.385832400003,913.385832400003,h,1,0.9316478000037024,914.3335860000008,914.3335860000008,914.3335860000008,914.3335860000008,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_B_12.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB3,SP: SG,0,177,177,145,NA,NA,NA,NA,NA,914.3335860000008,0.00174429999606218,915.0668492999976,915.1669086000038,0.8294984999956796,917.100181499998,917.5003304999992,917.6025087000016,917.6025087000016,b,1,0.6025226000056136,918.2335133000016,918.2335133000016,918.2335133000016,918.2335133000016,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,178,178,114,NA,NA,NA,NA,NA,918.2335133000016,0.00169279999681748,918.966811600003,919.0669383999992,0.8296135999989929,921.0002819,921.4002819000016,921.502399099998,921.502399099998,b,1,0.7667378000041936,922.3002175,922.3002175,922.3002175,922.3002175,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_Square_NB_3.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,179,179,176,NA,NA,NA,NA,NA,922.3002175,0.00169889999961014,923.0334444999972,923.1336037,0.8295332999987295,925.0669494000032,925.4668872999972,925.5689755999992,925.5689755999992,h,1,1.2200678000008338,926.8166966999996,926.8166966999996,926.8166966999996,926.8166966999996,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Triangle_B_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,1,0,1,2,0,2,0,0,0,0,B,PropTrueNoKnowledge,TA2,TR,0,180,180,288,NA,NA,NA,NA,NA,926.8166966999996,4.2630000098142e-4,927.5501186000038,927.6502398000011,0.8312779999978375,929.5836083000032,929.9835117999974,930.0857009000028,930.0857009000028,h,1,4.391261299999314,934.5000500000024,934.5000500000024,934.5000500000024,934.5000500000024,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/B_Square_2.png,"In REALITY, there is ONE cube",h,b,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,-,SC3,SG,0,181,181,39,NA,NA,NA,NA,NA,934.5000500000024,0.00171229999978095,935.2334422999992,935.3333772999976,0.829551700000593,937.2668912000008,937.6669092000012,937.7688339000016,937.7688339000016,b,1,0.9561209999956192,938.7502499999972,938.7502499999972,938.7502499999972,938.7502499999972,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Triangle_B_Triangle_2.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TB1: TC2,TO: TY,0,182,182,23,NA,NA,NA,NA,NA,938.7502499999972,0.00170480000087991,939.483457000002,939.5835817999978,0.8296931000004406,941.5168871999996,941.916833700001,942.0189382000026,942.0189382000026,b,1,0.5220760000011069,942.5668145000018,942.5668145000018,942.5668145000018,942.5668145000018,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Triangle_Triangle_NB_3.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA3: TB1,TR: TY,0,183,183,116,NA,NA,NA,NA,NA,942.5668145000018,0.00180099999852245,943.3000911999987,943.4001999000028,0.829577500000596,945.3335530999976,945.7335592000018,945.835671599998,945.835671599998,b,1,0.7452493000018876,946.600137100002,946.600137100002,946.600137100002,946.600137100002,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_B_Square_5.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB2: SD3,SB: SG,0,184,184,154,NA,NA,NA,NA,NA,946.600137100002,0.0017124000005424,947.3334201000034,947.4334232999972,0.8296257000038167,949.3668099999996,949.7668440999988,949.8689299999968,949.8689299999968,h,0,2.6646177000002353,952.550569400002,952.550569400002,952.550569400002,952.550569400002,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Triangle_Triangle_B_5.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB2,TR: TO,0,185,185,30,NA,NA,NA,NA,NA,952.550569400002,0.00168119999580085,953.2833957999974,953.3835034000004,0.8293592999980319,955.3168463000038,955.7166345000004,955.8190240999976,955.8190240999976,b,1,4.089823100002832,959.9334748000038,959.9334748000038,959.9334748000038,959.9334748000038,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_Square_NB_1.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,186,186,12,NA,NA,NA,NA,NA,959.9334748000038,0.00169959999766433,960.6667248000012,960.7668431999992,0.8295985000004293,962.7001079999972,963.1001446000008,963.2022388999976,963.2022388999976,b,1,1.9786873999983072,965.2000936999976,965.2000936999976,965.2000936999976,965.2000936999976,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA2: TB3,TO: TR,0,187,187,115,NA,NA,NA,NA,NA,965.2000936999976,0.00171949999639764,965.9333944000028,966.033460300001,0.8296055000027991,967.9668029000022,968.3667866999969,968.4689304999991,968.4689304999991,b,1,0.7438566999990144,969.2333115,969.2333115,969.2333115,969.2333115,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/B_Square_4.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SD2,SB,0,188,188,203,NA,NA,NA,NA,NA,969.2333115,0.00153669999417616,969.9666561999984,970.0668033000038,0.8299600999962422,972.0001682000002,972.4001171999988,972.502322100001,972.502322100001,h,1,1.5832121000057668,974.1166453999977,974.1166453999977,974.1166453999977,974.1166453999977,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_NB_4.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB1,SP: SG,0,189,189,123,NA,NA,NA,NA,NA,974.1166453999977,0.00150120000034803,974.8499714999998,974.950009799999,0.8299750000005588,976.8832196000004,977.2834226999984,977.3856567999974,977.3856567999974,b,1,1.403313000002527,978.8165711999972,978.8165711999972,978.8165711999972,978.8165711999972,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/B_Square_2.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,PropFalse,SC3,SG,0,190,190,309,NA,NA,NA,NA,NA,978.8165711999972,0.00153669999417616,979.5499618000032,979.650100699997,0.8299116999987746,981.5834688999968,981.9834132000032,982.0855589999992,982.0855589999992,h,1,1.5352315999989514,983.6500041000036,983.6500041000036,983.6500041000036,983.6500041000036,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_Square_B_5.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB2,SP: SB,0,191,191,192,NA,NA,NA,NA,NA,983.6500041000036,0.00156370000331662,984.3833089000036,984.4834235000015,0.8298991000046954,986.4167994000018,986.8167496000024,986.9188798000032,986.9188798000032,h,1,1.870113199998741,988.8168422000016,988.8168422000016,988.8168422000016,988.8168422000016,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_NB_3.png,Adam KNOWS there are TWO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,2,NB,PropFalse,SB2,SG,0,192,192,275,NA,NA,NA,NA,NA,988.8168422000016,0.00173550000181421,989.5499767,989.6500736000016,0.8294505000012578,991.5833077999996,991.9832412000032,992.0854917999968,992.0854917999968,h,1,0.9193157000045176,993.0333422999976,993.0333422999976,993.0333422999976,993.0333422999976,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_Square_B_12.png,Adam KNOWS there is ONE cube,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA1: SB3,SP: SG,0,193,193,303,NA,NA,NA,NA,NA,993.0333422999976,0.00169299999834038,993.766681000001,993.8667318000008,0.8296061000000918,995.7999000999988,996.2000324999972,996.3022361999974,996.3022361999974,h,1,1.2786143999983324,997.5999643999968,997.5999643999968,997.5999643999968,997.5999643999968,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_B_4.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB1,SG: SP,0,194,194,137,NA,NA,NA,NA,NA,997.5999643999968,0.00168169999960809,998.3332525000004,998.433385700002,0.8296578000008594,1000.3665370000016,1000.7667320999972,1000.8687977000008,1000.8687977000008,b,1,0.5279910000026575,1001.4166326999984,1001.4166326999984,1001.4166326999984,1001.4166326999984,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Triangle_Triangle_B_3.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA3: TB1,TR: TY,0,195,195,82,NA,NA,NA,NA,NA,1001.4166326999984,0.00170249999791849,1002.1499454000004,1002.2500723999984,0.8295765000002575,1004.1832724999986,1004.583209700002,1004.6854661000034,1004.6854661000034,h,1,2.343395000003511,1007.0499647999968,1007.0499647999968,1007.0499647999968,1007.0499647999968,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_B_Triangle_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,2,1,1,1,1,0,1,0,1,0,B,PropFalse,SB1: TD3,SB: TO,0,196,196,78,NA,NA,NA,NA,NA,1007.0499647999968,0.00171579999732784,1007.7832303999968,1007.8831570000038,0.8296936999977333,1009.816540699998,1010.216650399998,1010.3186866000032,1010.3186866000032,h,1,0.7982166000001598,1011.133099300001,1011.133099300001,1011.133099300001,1011.133099300001,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_B_Square_2.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA2: SC3,SB: SP,0,197,197,151,NA,NA,NA,NA,NA,1011.133099300001,4.1290000081062e-4,1011.866603800001,1011.966400999998,0.83123860000341665,1013.900031600002,1014.2998885999988,1014.4020031999972,1014.4020031999972,b,1,1.1314447999975528,1015.549880300001,1015.549880300001,1015.549880300001,1015.549880300001,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/B_Square_3.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SD1,SP,0,198,198,202,NA,NA,NA,NA,NA,1015.549880300001,0.0016641999973217,1016.283093500002,1016.3833260000029,0.829495300000417,1018.3167054000004,1018.7165793000022,1018.8186892000012,1018.8186892000012,h,1,1.1307489000028,1019.9665079999976,1019.9665079999976,1019.9665079999976,1019.9665079999976,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_Square_NB_6.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB3,SG: SB,0,199,199,17,NA,NA,NA,NA,NA,1019.9665079999976,0.00175870000384747,1020.6998322,1020.7999557000004,0.8294271000049775,1022.7333498000008,1023.1333025999992,1023.2354306999988,1023.2354306999988,b,1,0.9773633000004338,1024.233248299999,1024.233248299999,1024.233248299999,1024.233248299999,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_2.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TB1: TC2,TO: TY,0,200,200,293,NA,NA,NA,NA,NA,1024.233248299999,0.00167869999859249,1024.966539000001,1025.0666429999983,0.8296445000014501,1026.9998763999974,1027.3999728999988,1027.502102700004,1027.502102700004,h,1,1.390645500003302,1028.9165520000024,1028.9165520000024,1028.9165520000024,1028.9165520000024,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_B_Square_7.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SA3: SC2,SG: SP,0,201,201,48,NA,NA,NA,NA,NA,1028.9165520000024,0.00168770000163931,1029.6498164000004,1029.749931899998,0.8295872000016971,1031.683292499998,1032.0832640000008,1032.1853104999973,1032.1853104999973,b,1,1.723439499997767,1033.9331877000004,1033.9331877000004,1033.9331877000004,1033.9331877000004,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_Square_B_4.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA2: SB1,SG: SP,0,202,202,87,NA,NA,NA,NA,NA,1033.9331877000004,0.00169409999944036,1034.6663406000007,1034.7664338999966,0.8295902000027127,1036.6999161999993,1037.0998936999968,1037.2020021999997,1037.2020021999997,h,1,0.7227139999959036,1037.9498581000007,1037.9498581000007,1037.9498581000007,1037.9498581000007,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/B_Square_3.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoKnowledge,SD1,SP,0,203,203,310,NA,NA,NA,NA,NA,1037.9498581000007,0.00171709999995073,1038.683149999997,1038.783206,0.8296225000012782,1040.7165888000018,1041.1165419000026,1041.2186812,1041.2186812,h,1,0.98567699999694,1042.233027000002,1042.233027000002,1042.233027000002,1042.233027000002,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Square_NB_3.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB1,SG: SP,0,204,204,230,NA,NA,NA,NA,NA,1042.233027000002,5.2689999574795e-4,1042.9664381999974,1043.0666023000013,0.8312155999956303,1044.9999384999974,1045.399924999998,1045.5020334,1045.5020334,b,1,1.6466340000042692,1047.1663359000013,1047.1663359000013,1047.1663359000013,1047.1663359000013,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Square_NB_5.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,205,205,232,NA,NA,NA,NA,NA,1047.1663359000013,4.417000018293e-4,1047.916489700001,1048.0165701000003,0.8478019999965909,1049.9497794999988,1050.3498658000026,1050.4518233999988,1050.4518233999988,b,1,0.8085537000006298,1051.2830313000013,1051.2830313000013,1051.2830313000013,1051.2830313000013,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_B_Triangle_2.png,Adam THINKS there are TWO cubes,b,h,TB-Ig,2,1,1,1,1,0,1,0,1,2,B,PropFalse,SD3: TD2,SP: TY,0,206,206,187,NA,NA,NA,NA,NA,1051.2830313000013,4.8339999921154e-4,1052.0164214000033,1052.1165435000005,0.8312756000013906,1054.0498851000011,1054.4498523000002,1054.5520140000008,1054.5520140000008,h,1,0.892658400000073,1055.4664821999977,1055.4664821999977,1055.4664821999977,1055.4664821999977,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_Square_B_4.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB1,SG: SP,0,207,207,37,NA,NA,NA,NA,NA,1055.4664821999977,0.00172079999902052,1056.1997377000007,1056.299718299997,0.8295947000005981,1058.2332031999977,1058.6331888999994,1058.7352427000003,1058.7352427000003,b,1,1.1898715999996057,1059.9497884000011,1059.9497884000011,1059.9497884000011,1059.9497884000011,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SB2: SD3,SB: SG,0,208,208,46,NA,NA,NA,NA,NA,1059.9497884000011,0.00169019999884767,1060.6830397000012,1060.783246699997,0.8296386000001803,1062.7164211999989,1063.1165011999983,1063.2186761999983,1063.2186761999983,b,1,0.8740512000003946,1064.1164248999994,1064.1164248999994,1064.1164248999994,1064.1164248999994,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Triangle_B_Square_2.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SC3: TB3,SP: TY,0,209,209,213,NA,NA,NA,NA,NA,1064.1164248999994,0.00167240000155288,1064.849722400002,1064.949851700003,0.8296147000000929,1066.8832038000037,1067.2831682000033,1067.3853017,1067.3853017,h,1,0.9314056000002892,1068.3329058000018,1068.3329058000018,1068.3329058000018,1068.3329058000018,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_Square_NB_6.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA1: SB3,SG: SB,0,210,210,287,NA,NA,NA,NA,NA,1068.3329058000018,6.0660000599455e-4,1069.0663675999967,1069.1665167000028,0.8309203000026173,1071.0998292000004,1071.4998306999987,1071.6019252999977,1071.6019252999977,h,1,0.778404299999238,1072.3996608000016,1072.3996608000016,1072.3996608000016,1072.3996608000016,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_B_Square_8.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SA1: SD2,SP: SG,0,211,211,319,NA,NA,NA,NA,NA,1072.3996608000016,0.00115029999869875,1073.133003199997,1073.2331890999994,0.8305709999985993,1075.1664702999988,1075.5665006999989,1075.6685906999992,1075.6685906999992,h,1,0.895664299998316,1076.5829357999974,1076.5829357999974,1076.5829357999974,1076.5829357999974,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Triangle_B_Triangle_1.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TA3: TD1,TY: TR,0,212,212,22,NA,NA,NA,NA,NA,1076.5829357999974,5.2639999921666e-4,1077.3163350000032,1077.4162989000033,0.8311677000019699,1079.3497131999975,1079.749797600001,1079.8519861000025,1079.8519861000025,b,1,1.8002218999972683,1081.682917400001,1081.682917400001,1081.682917400001,1081.682917400001,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/B_Square_1.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SC2,SG,0,213,213,146,NA,NA,NA,NA,NA,1081.682917400001,5.8629999693948e-4,1082.4163540000009,1082.5165166000006,0.831182699999772,1084.4498544000016,1084.8497921000017,1084.9519222000015,1084.9519222000015,b,1,1.508583599999838,1086.483062899999,1086.483062899999,1086.483062899999,1086.483062899999,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Triangle_B_Square_1.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SC1: TA1,SB: TO,0,214,214,158,NA,NA,NA,NA,NA,1086.483062899999,0.00169580000510904,1087.216350900002,1087.3164782000022,0.8296613000056823,1089.2496570000003,1089.6498309000017,1089.751967199998,1089.751967199998,b,1,1.1401706999968155,1090.9163074000026,1090.9163074000026,1090.9163074000026,1090.9163074000026,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Triangle_B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,215,215,320,NA,NA,NA,NA,NA,1090.9163074000026,8.2620000466704e-4,1091.6496563999972,1091.749824300001,0.829165600000124,1093.6831208000003,1094.0831000000037,1094.1852134,1094.1852134,h,1,1.4429949999976088,1095.6495187999972,1095.6495187999972,1095.6495187999972,1095.6495187999972,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Triangle_B_Square_3.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SD1: TA2,SG: TR,0,216,216,160,NA,NA,NA,NA,NA,1095.6495187999972,5.2839999989373e-4,1096.382988600002,1096.4829135999971,0.83104430000094,1098.4164383000025,1098.8164264000006,1098.9185880000005,1098.9185880000005,b,1,2.7338795000032405,1101.6828712999995,1101.6828712999995,1101.6828712999995,1101.6828712999995,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_12.png,Adam KNOWS there are ZERO cubes,h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB3,TY: TR,0,217,217,245,NA,NA,NA,NA,NA,1101.6828712999995,4.107999993721e-4,1102.416281400001,1102.5164229000002,0.8311173999973107,1104.449739399999,1104.8497518000004,1104.951904499998,1104.951904499998,b,1,1.0926019000035012,1106.0663658999983,1106.0663658999983,1106.0663658999983,1106.0663658999983,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
